Name,Team,Name,Season,Age,K/9,BB/9,HR/9,xFIP,xFIP-,SIERA,K-BB%,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Ian Gibaut","- - -","Ian Gibaut",2019,27,9.306124018709511,4.163266008370044,0.9795920019694221,4.345935419002569,100.86850363520948,4.118974910705628,0.1314554,98.18830442356592,103.34703305610286,102.26252692416922,"Ian Gibaut",17871,664139
"Luis Patiño","- - -","Luis Patiño",2020,22,8.185819712706913,4.621027257173258,1.5843522024594026,5.465761427798841,128.9628955857864,5.029320398770832,0.08780488,106.81988082280147,93.14164407260677,102.23256149545,"Luis Patino",22815,672715
"Richard Bleier","- - -","Richard Bleier",2016,33,5.094854805925901,1.471241494759351,0.6538851087819338,3.8552282175011516,89.53724692979668,3.6413225408943406,0.09700948,108.87926238543459,97.8941847960639,102.18756001697602,"Richard Bleier",7803,542947
"Trevor Gott","- - -","Trevor Gott",2015,26,8.199727883792036,3.2503425845662126,1.1080713356475727,4.469753123827552,105.99818690893032,4.042490604811474,0.12701422,104.22315259551272,97.78650927753671,102.16745565008081,"Trevor Gott",15046,641627
"José Urquidy","HOU","José Urquidy",2019,26,7.24444454679764,2.155555586010341,1.4888889099246683,4.587005936102843,109.67450459972477,4.437630397140157,0.1377858,98.80800066605138,105.81221349540155,102.14412161265538,"Jose Urquidy",18413,664353
"Ryan Pepiot","- - -","Ryan Pepiot",2022,25,9.590400058535156,3.4560000210937503,1.2960000079101563,4.259934823948407,103.25912824064689,3.9758007531677415,0.16550117,103.09389276858239,98.60081141340282,102.13813850261388,"Ryan Pepiot",26221,686752
"Matt Bush","- - -","Matt Bush",2016,34,9.682465944273977,3.0710905197697196,1.4075831548944548,3.9427638128951203,93.23916283147003,3.5085847156479195,0.17222222,110.73929046644744,92.95988855862454,102.08332666235405,"Matt Bush",1246,456713
"Jake McGee","- - -","Jake McGee",2015,32,8.794287128075029,2.365714666031879,1.337143072104975,4.257532774979843,101.4913543138727,3.6475888655080846,0.1701838,100.09178698570614,106.87111687577988,102.07064735361192,"Jake McGee",7550,459429
"José Berríos","- - -","José Berríos",2016,26,8.598767040527978,2.6699075620999007,1.2357126126745344,4.16769990974213,97.85767108929898,4.137606536957806,0.1567101,96.94086080607414,105.63744750422384,102.05475778892774,"Jose Berrios",14168,621244
"Jason Adam","- - -","Jason Adam",2018,29,10.67985316690618,3.304079573511599,1.0012362343974543,3.926246529870363,93.41657403345499,3.246356709581148,0.20425139,107.85807630097494,93.66739102129732,101.99070030888826,"Jason Adam",11861,592094
"Michael Wacha","- - -","Michael Wacha",2015,27,7.933748742651446,2.8480123691569292,1.1784878768925224,4.1253088227022605,98.92004805095914,4.288903354278583,0.13368984,95.20368093284085,105.76689012920987,101.98122981471312,"Michael Wacha",14078,608379
"Robert Stephenson","- - -","Robert Stephenson",2016,27,10.029278067495422,3.927722198846729,1.5562672863354965,4.363170554848834,102.71983986993146,3.9778383871763636,0.15772669,106.40570239896945,98.66415789065948,101.96146501971721,"Robert Stephenson",13594,596112
"Trevor Stephan","CLE","Trevor Stephan",2021,26,10.67121092699963,3.44974491174557,1.1039183717585823,3.8811409854032304,92.25546666089105,3.4374953810915403,0.18623962,101.06983685238833,100.0928382261998,101.92574893217753,"Trevor Stephan",19932,663986
"Tayler Scott","- - -","Tayler Scott",2019,30,9.026163938642298,4.8662796886593265,1.3343024952775573,4.71878236161482,112.12202171060775,4.4104423262664385,0.10153257,101.36520981366165,101.14178850571197,101.91801911602616,"Tayler Scott",13652,605463
"Jimmie Sherfy","- - -","Jimmie Sherfy",2017,27,8.950279261224825,3.1325977414286883,1.19337056816331,4.657638651992938,109.48314716104439,3.956247166722726,0.15476191,96.94907041523226,108.15972417017296,101.91197049598365,"Jimmie Sherfy",15118,642073
"Ryne Harper","- - -","Ryne Harper",2019,31,8.392964458818213,2.612904029632085,1.4252203797993193,4.489670051478262,101.24492691358579,4.079172176435438,0.15113872,112.11302571533466,94.0179120800768,101.88447888253427,"Ryne Harper",12680,607560
"Luis Severino","- - -","Luis Severino",2015,25,9.39259536045441,2.7217742087723527,1.187683291100663,3.6211703124456545,86.46675285822876,3.723113931863044,0.17816548,105.09552019835388,98.16561323638938,101.85187213779973,"Luis Severino",15890,622663
"DL Hall","- - -","DL Hall",2022,24,10.184211804265951,3.7894741597268657,0.9473685399317164,3.8364395229526447,93.58843434664394,3.7743329751268684,0.15789474,97.65836015383525,104.59730056965664,101.83269378041729,"DL Hall",22207,669084
"Trevor Richards","- - -","Trevor Richards",2018,28,9.81964364311227,3.985714604732967,1.301785818481332,4.4696896693837385,105.88186824343052,4.151039532601267,0.15118701,102.35135900185766,98.72203771639575,101.82471160865344,"Trevor Richards",19309,670950
"Trevor Rogers","- - -","Trevor Rogers",2020,24,9.168156254863856,3.6409424361421054,0.9212023031202917,4.084067193152345,98.72621767888363,4.229281406960026,0.14015573,98.24039608946963,103.48877774059983,101.78400950317318,"Trevor Rogers",22286,669432
"Hunter Brown","HOU","Hunter Brown",2022,24,9.85838180178769,3.173410500839309,1.1445087052207346,3.451716239008291,82.56862095430083,3.695995833617585,0.17638984,99.44322565052119,101.23236801969406,101.76497739352102,"Hunter Brown",25880,686613
"Greg Holland","- - -","Greg Holland",2015,33,9.770172743837156,4.687042329813771,0.9572128701732349,4.285365144580683,101.037656725468,4.0909831522910745,0.1319623,97.90294713131736,102.7369744712302,101.72875313102176,"Greg Holland",7196,518813
"J.P. Feyereisen","- - -","J.P. Feyereisen",2020,29,8.40397507571078,4.291391528022527,0.9834438918384957,4.936408387332302,117.09232189516294,4.437294567408205,0.11358025,103.05993802079666,96.28960619841654,101.71694528523992,"J.P. Feyereisen",16610,656420
"Ryne Nelson","ARI","Ryne Nelson",2022,25,6.843450854554695,2.4728435860995956,1.2364217930497978,4.627452661500714,109.66503659727162,4.626563376122283,0.11532625,99.41715205920494,103.43471990523817,101.71232892540542,"Ryne Nelson",26253,669194
"Slade Cecconi","ARI","Slade Cecconi",2023,25,7.269231369156858,1.8173078422892146,1.730769373608776,4.668513208942882,112.56111124990376,4.346641746995534,0.1403118,94.04505555114751,110.06073187816409,101.7107790192142,"Slade Cecconi",27500,677944
"Cody Bradford","TEX","Cody Bradford",2023,26,8.229219815697356,1.7002520280366435,1.4282117035507806,4.081575465060693,97.5891391691726,3.934246941606112,0.17712177,90.27738731759655,112.58276188196369,101.68637170939785,"Cody Bradford",27597,674003
"Heath Hembree","- - -","Heath Hembree",2015,31,10.001974484344096,3.6975384396910354,1.7290647379850166,4.50606834003949,105.09741859702072,3.827232258494761,0.16046039,104.69828668732477,95.68317667171563,101.66905505630119,"Heath Hembree",11632,592390
"Fernando Abad","- - -","Fernando Abad",2015,32,7.405717514350897,3.497144381776813,1.2342862523918163,4.619529773413966,108.81221364709569,4.30001540783012,0.10160428,91.20042516466046,111.14205746082216,101.64646252555075,"Fernando Abad",4994,472551
"Nick Lodolo","CIN","Nick Lodolo",2022,25,10.671937241623041,3.0592886759319384,1.280632468994765,3.7407338161194383,91.86965750770273,3.5291617805818345,0.19454545,105.45273041953047,99.95966776637536,101.62338351587893,"Nick Lodolo",26378,666157
"Gavin Williams","CLE","Gavin Williams",2023,24,9.113924050632912,3.930379746835443,0.8544303797468354,4.334835904676326,103.33389114259076,4.403684546929062,0.13441654,98.72359884252097,102.62973452774662,101.62172202139213,"Gavin Williams",30122,668909
"Gregory Soto","- - -","Gregory Soto",2019,27,9.622642779189183,4.7830194990675645,0.8490567158108102,4.399715753726964,103.08077276629928,4.21555064278322,0.12153518,107.60023978406319,96.43941157177593,101.62002299487557,"Gregory Soto",19677,642397
"Louie Varland","MIN","Louie Varland",2022,25,8.832946850722275,2.4431555119019057,2.0046404200220764,3.9796669300560925,95.95345303286452,3.9313202067476487,0.16267943,99.67966848710327,102.43944056427797,101.57676517970728,"Louie Varland",27691,686973
"Anthony Banda","- - -","Anthony Banda",2017,27,8.500991468099421,3.5821787947337187,1.0158417477603083,4.6209282390294,110.20856097697366,4.206116261028385,0.12153237,99.94173558144544,101.47868159834324,101.56801237823896,"Anthony Banda",14706,607455
"Kenta Maeda","- - -","Kenta Maeda",2016,32,9.628406066483093,2.565735713991197,1.2966621350278091,3.8185064472371977,90.03171851458298,3.7682819424787057,0.18995795,94.11503791313346,106.14113200855432,101.55026957095282,"Kenta Maeda",18498,628317
"Caleb Ferguson","- - -","Caleb Ferguson",2018,24,10.800002289547768,3.6802555572662774,1.0318473525045637,3.650731269795289,86.29078084662133,3.4886653701138712,0.18126095,103.70546157890166,101.1184387708033,101.51520014606459,"Caleb Ferguson",19349,657571
"Patrick Sandoval","LAA","Patrick Sandoval",2019,24,8.882463271317448,3.9626868280357614,0.9235075234829105,4.0466133178394905,96.46040887062365,4.357111867005239,0.12553556,102.83537357901913,95.84470388556981,101.49243696470958,"Patrick Sandoval",19447,663776
"Michael Grove","LAD","Michael Grove",2022,26,9.100446738530797,2.712053663800569,1.4464286206936365,4.0328169241004,96.43760627494655,3.846572095396165,0.16282642,95.0274957732577,105.71974015996203,101.48723490870464,"Michael Grove",23221,675627
"Drey Jameson","ARI","Drey Jameson",2022,25,8.446154341838797,3.461538664688032,1.1076923727001702,4.059797198693053,95.31924703071194,4.077233376161509,0.13235294,100.02064862682056,100.89967767997027,101.43234621170255,"Drey Jameson",26260,686753
"Jarlín García","- - -","Jarlín García",2017,26,7.239131935603087,2.9068329007827067,1.2577642359155943,4.568879553987863,108.57759960436258,4.281161026788601,0.11733535,99.1366144057315,102.22531128142023,101.42458810341955,"Jarlin Garcia",18282,606424
"Masahiro Tanaka","NYY","Masahiro Tanaka",2015,29,8.333333333333334,1.8333333333333333,1.411764705882353,3.657324505410023,84.58197433107111,3.7629269782203996,0.17647059,89.14940624999997,111.39387500000001,101.38428125,"Masahiro Tanaka",15764,547888
"Anthony Bass","- - -","Anthony Bass",2015,32,7.946295585149246,2.9581100353475294,0.9860366784491764,3.9619342122602923,94.10157564297339,3.854746936357227,0.13469068,102.37867274997019,100.96298838872906,101.30427760010996,"Anthony Bass",7982,542914
"JT Chargois","- - -","JT Chargois",2016,30,8.559079762229645,3.423631904891858,0.9726227002533688,4.003745305841821,94.96515171690251,3.8353326363089346,0.13968254,99.80146965743674,100.78952105644916,101.29710660775447,"JT Chargois",13767,608638
"Jandel Gustave","- - -","Jandel Gustave",2016,26,7.120880613406802,3.560440306703401,0.8901100766758503,4.61716359535065,108.92914277688637,4.4202791359107865,0.09399478,104.21655592105266,101.090979469147,101.27437987749549,"Jandel Gustave",14665,594311
"Cionel Pérez","- - -","Cionel Pérez",2018,25,8.233748494234,4.63932021756332,0.6269351645355837,4.3745759370999835,105.06554243957582,4.286979029051886,0.09081309,103.01966431509138,98.0332767273335,101.24605511211695,"Cionel Perez",19614,672335
"Jorge López","- - -","Jorge López",2015,28,7.902439675690985,3.5459665211433906,1.4015010535947687,4.473224774439287,104.30551274018657,4.393537363420203,0.10988075,102.42762107606268,99.0265595534532,101.2182694770809,"Jorge Lopez",14527,605347
"Sonny Gray","- - -","Sonny Gray",2015,29,9.121705340398869,3.0261288408785934,0.9158835755624373,3.6348371143991205,86.1364983790594,3.8734547067714393,0.16310647,96.78188869333485,101.41612729638175,101.19757293159657,"Sonny Gray",12768,543243
"Derek Holland","- - -","Derek Holland",2015,31,7.775888844666582,3.811437465900972,1.585780551506244,4.82236633892447,113.242535322955,4.733382424330265,0.10038746,93.24104469359092,106.86822711099362,101.1901081075554,"Derek Holland",4141,502706
"Adbert Alzolay","CHC","Adbert Alzolay",2019,26,9.531496241928014,2.7283465079124802,1.4881890043158983,3.7620943660836823,87.8139369235912,3.6999110151520513,0.18355641,103.45327009761633,97.50979258916068,101.14211970156526,"Adbert Alzolay",17859,640470
"Justin Wilson","- - -","Justin Wilson",2015,31,10.406753458383955,3.8845485259405543,0.959147784182853,3.817201232691811,90.44652728532328,3.5713877102080365,0.16978777,106.75985862958255,96.35405844068376,101.12100426261331,"Justin Wilson",4301,458677
"Yefry Ramírez","- - -","Yefry Ramírez",2018,25,8.934545353846906,5.203636304987758,1.4727272561286109,5.151278843046105,119.53491646529596,4.861440687011798,0.09069212,92.70695652173914,110.3086956521739,101.11391304347826,"Yefry Ramirez",15655,606162
"Aaron Slegers","- - -","Aaron Slegers",2017,26,5.966293545319539,2.831461343541476,1.415730671770738,4.748977036673341,109.0888113532239,4.619291527590521,0.08051948,92.61821694232809,103.8507023679491,101.07213907628908,"Aaron Slegers",15231,642083
"Graham Ashcraft","CIN","Graham Ashcraft",2022,25,6.557927286887328,2.9908538672415013,1.2347561837235557,4.413836368763442,105.52848550932498,4.591957641636538,0.09040334,101.34988178561002,101.33171220902292,101.02398970649553,"Graham Ashcraft",27552,668933
"MacKenzie Gore","- - -","MacKenzie Gore",2022,24,9.756708824003695,3.839892829248979,1.1833631989509432,4.061348889223782,97.65129001423406,4.145377771697302,0.15104809,100.61524023380986,98.99782067869845,100.99292554775845,"MacKenzie Gore",22201,669022
"Mason Englert","DET","Mason Englert",2023,24,6.605151079713365,2.5493565570823513,1.854077496059892,4.92827872804229,116.5271004629384,4.554199780730444,0.10115607,89.65123046705534,108.32391310542549,100.97847397240068,"Mason Englert",22288,669438
"Lucas Sims","- - -","Lucas Sims",2017,26,10.382354785552128,4.6764714189880685,1.235294337091188,4.817648569938767,112.56667509602632,4.1768366638998575,0.14797864,110.70442976250735,91.59125760669623,100.95775988852554,"Lucas Sims",13470,608371
"Héctor Neris","- - -","Héctor Neris",2015,31,11.091163285221215,3.4068931877472477,1.155642182627921,3.721823383629066,88.84959400043527,3.252416633269383,0.20439122,102.22709537726601,99.533676046235,100.94918730451275,"Hector Neris",11804,593576
"Sam Moll","- - -","Sam Moll",2017,30,9.374223459527487,4.1538475209882275,0.7297299699033373,4.2378067837626805,101.80983384653285,3.9183121166889756,0.13556851,106.50173131709579,97.19972378052591,100.93887876557456,"Sam Moll",14874,594580
"Jesus Tinoco","- - -","Jesus Tinoco",2019,27,7.881989089180353,4.3602492833763655,1.6770189551447559,4.829075393583923,114.73056759983244,4.569142954601586,0.0935412,104.89179859872708,97.2183244408162,100.91888125760698,"Jesus Tinoco",16300,622786
"Chasen Shreve","- - -","Chasen Shreve",2015,29,9.713737074567351,4.256288019232469,1.5928439826575496,4.315693445442124,102.36444978179627,3.925503503732102,0.14083558,93.33443837888383,105.31318207838439,100.9127485688832,"Chasen Shreve",10855,592741
"Clarke Schmidt","NYY","Clarke Schmidt",2020,26,8.895127650519921,3.117584932175792,1.0868644717677074,4.230927191319247,101.2281201048173,4.121330964354932,0.14918759,102.70427273908454,99.57101675630697,100.89486740067308,"Clarke Schmidt",19899,657376
"Seth Lugo","- - -","Seth Lugo",2016,29,8.801809299747319,2.346441321163037,1.0086512466537942,3.7566488711683568,89.1725118278263,3.7419970775656024,0.17436192,98.55947433340567,102.135147425593,100.8816730987018,"Seth Lugo",12447,607625
"Adam Ottavino","- - -","Adam Ottavino",2015,34,11.161207245784038,4.262208592241154,0.8488296772683653,3.8493064549393674,90.55709165551151,3.523877906567599,0.18173168,110.21939241940085,92.94237136859053,100.88004415313232,"Adam Ottavino",1247,493603
"Reed Garrett","- - -","Reed Garrett",2019,29,10.180329078463274,5.1344268395727815,1.1508198088697612,4.3712752395420775,103.24780129574765,4.152525905401545,0.12391304,111.84837030392072,87.03642357101846,100.86916567390085,"Reed Garrett",16866,657585
"Mike Minor","- - -","Mike Minor",2017,32,8.41295732768218,2.724989007127609,1.4398413531110947,4.49207199819528,103.79117878652539,4.282393157140325,0.15064608,96.65797958290366,103.71001431494743,100.85873827474518,"Mike Minor",10021,501985
"Domingo Tapia","- - -","Domingo Tapia",2020,29,6.935781060520765,5.325689028614159,0.6192661661179254,5.15344353689076,122.31717162983433,5.136968707931023,0.04075235,106.75794999344109,93.16896794134304,100.85432685252877,"Domingo Tapia",12178,593619
"John Curtiss","- - -","John Curtiss",2017,27,8.613498230200337,2.6503071477539497,1.3251535738769749,4.325395815834925,99.7627250804323,3.9190360526636545,0.15686275,99.96227517202792,101.30398067498699,100.84068550189181,"John Curtiss",16128,595928
"Reid Detmers","LAA","Reid Detmers",2021,23,9.754538047492252,3.6171133908165047,1.2834918483542437,4.238964719070866,102.70223697091076,4.107974893890701,0.15701493,99.55123030016428,101.68730212817519,100.79729032433373,"Reid Detmers",27468,672282
"Drew Steckenrider","- - -","Drew Steckenrider",2017,28,9.659285611650247,3.311755066851513,1.103918355617171,4.176088120209278,99.41621721432368,3.673616496067557,0.16911765,95.04405794941431,107.52435078801744,100.77653641860925,"Drew Steckenrider",18806,608716
"Huascar Brazobán","- - -","Huascar Brazobán",2022,33,9.864170689174207,4.868853481194961,0.6323186339214235,4.050970018854706,97.08861791346644,3.998009256253759,0.12845528,109.27171517670776,89.51886405564767,100.74643050646493,"Huascar Brazoban",6107,623211
"Lucas Giolito","- - -","Lucas Giolito",2016,25,9.562315375811513,3.4182835837394916,1.47385733740456,4.184742065505784,97.91535953075214,4.131938032702226,0.16244132,98.35748798610113,102.04549393895394,100.69254380131521,"Lucas Giolito",15474,608337
"Mike Mayers","- - -","Mike Mayers",2016,28,9.079951176760026,3.289340803656462,1.6104064351234764,4.400963729387071,104.95438975170097,3.965983970138261,0.14670139,95.96734296953075,104.17091451376818,100.67580167673303,"Mike Mayers",15451,594577
"Jack Flaherty","- - -","Jack Flaherty",2017,25,10.218561679184555,3.167537165946805,1.2149457622809663,3.725067468346116,87.57768248706888,3.8177926307229377,0.18900843,100.58494190559513,99.81893955102315,100.66928486103711,"Jack Flaherty",17479,656427
"Jacob Webb","- - -","Jacob Webb",2019,28,8.951873483887022,4.235294981623968,0.8663103371503569,4.651068076480796,109.32233101507428,4.284937673145825,0.12358134,99.86910655820137,101.61286801410043,100.65017579429035,"Jacob Webb",19274,657097
"Joe Mantiply","- - -","Joe Mantiply",2016,30,8.113088109388542,2.5298876900243843,0.6106625458679548,3.6401298014039174,87.31588966225374,3.5679955060497557,0.14797688,104.35459360414512,98.199252037537,100.62799979596329,"Joe Mantiply",14857,573009
"Joakim Soria","- - -","Joakim Soria",2015,34,9.813872893819356,2.9394208667478265,0.9244952726061713,3.720552559477165,86.91093280793173,3.433939093315912,0.1829653,101.32628755571261,98.62752986627899,100.57507097963558,"Joakim Soria",6941,465657
"Burch Smith","- - -","Burch Smith",2018,30,7.848341977156425,3.3270145337945713,1.2796209745363736,4.802661364699292,113.07045292064961,4.3394409864005175,0.113127,101.9558457039582,98.21295995855229,100.56710507978167,"Burch Smith",12784,572143
"Garrett Richards","- - -","Garrett Richards",2015,31,8.179954326408701,3.505694711318015,0.9994305098055744,4.047676701537591,96.59296716362199,4.203453958704675,0.12155138,101.64767492962092,97.63710778788682,100.51096127674101,"Garrett Richards",9784,572070
"Louis Head","- - -","Louis Head",2021,32,8.1989541895928,3.3926706991418487,0.8481676747854622,5.27530281348084,127.37390315900342,4.315185987073506,0.125,94.92147600080251,105.98755200184304,100.4517437204717,"Louis Head",13259,545343
"Cody Stashak","MIN","Cody Stashak",2019,26,10.375003023280918,1.7500005099509983,1.0000002914005706,4.156757677309706,95.43497046983143,3.3569547035693788,0.22923588,108.91025865515311,92.1672546040884,100.40436089123423,"Cody Stashak",18088,664054
"Mike Baumann","- - -","Mike Baumann",2021,27,7.906376096942628,4.087650226990746,1.1294822995632325,4.796056545382974,115.6540541332,4.4694671627316165,0.09646739,102.14430064541929,95.47546263241469,100.3902587437134,"Mike Baumann",20206,657508
"Victor Vodnik","COL","Victor Vodnik",2023,24,8.417005153525407,4.372470209623589,0.7651822866841279,3.9447481341917143,96.61423656130458,4.010378074918558,0.10164835,100.26873351811929,99.27645321835539,100.36707118365666,"Victor Vodnik",24614,680767
"Jack Kochanowicz","LAA","Jack Kochanowicz",2024,23,3.4438778191296184,1.3775511276518473,0.9642857893562932,4.477425603858102,109.54199805172127,4.564234515561928,0.05639098,97.27859976662778,103.58627771295211,100.35089848308051,"Jack Kochanowicz",27688,686799
"Gavin Stone","LAD","Gavin Stone",2023,24,7.249027492900808,2.6264592365582637,1.3657588030102972,4.222748252990611,102.26950509355274,4.382340893673239,0.12021858,96.22165807397296,101.75824124672477,100.34525905305367,"Gavin Stone",27792,694813
"Nate Pearson","- - -","Nate Pearson",2020,25,9.697184327853257,4.05633854236999,1.6478875328378084,4.543096403218534,107.3732286835571,4.051697012751296,0.14378029,107.72904500897523,91.47055812987591,100.30621008761585,"Nate Pearson",20160,663878
"Joey Estes","OAK","Joey Estes",2023,22,6.472155397088433,1.8958839041976219,1.7651332901150272,5.406266193501018,132.02456628665902,5.071114094928601,0.11864407,98.00424547202188,106.81336002121282,100.24909391641567,"Joey Estes",26257,683155
"Danny Coulombe","- - -","Danny Coulombe",2015,29,8.855200664083283,3.1745058984449503,0.9022279921896175,3.71724988822843,87.72639602098444,3.603223255364973,0.15398551,100.34687559098309,96.46692231481472,100.1961345180644,"Danny Coulombe",13293,543056
"Jonathan Hernández","- - -","Jonathan Hernández",2019,25,8.823530539234486,4.764706491186622,1.0000001277799084,4.551604232939682,107.82717200392061,4.345074579816804,0.102526,101.02186123349702,98.71742299541081,100.17571344716384,"Jonathan Hernandez",17464,642546
"Cole Sulser","- - -","Cole Sulser",2019,32,9.543626176844755,4.28859150984796,0.966443157148836,4.272213147339299,100.70857565978754,4.044562541393499,0.13942308,98.03814913714197,101.09541035068519,100.15054046441593,"Cole Sulser",15256,642121
"Yoshihisa Hirano","- - -","Yoshihisa Hirano",2018,35,8.954432822724618,3.6227857985069063,1.025316735426483,4.252856261199983,99.97302748887381,3.997289252502561,0.13978495,90.73959677419353,104.71314516129034,100.14862903225804,"Yoshihisa Hirano",19756,673633
"Josh Taylor","- - -","Josh Taylor",2019,28,11.62500332594013,3.975001137256948,0.9750002789498173,3.648440029189277,83.01196535708674,3.5296818344035716,0.1954023,99.96000468684892,97.34832003433613,100.13919992531494,"Josh Taylor",17359,657031
"Spencer Turnbull","- - -","Spencer Turnbull",2018,28,8.528971749768115,3.5074765479815624,0.7570093269024954,4.35893652989012,99.0686373385293,4.452777207197937,0.12964169,98.1832337203656,101.92692654448321,100.1388909130442,"Spencer Turnbull",16207,605513
"Génesis Cabrera","- - -","Génesis Cabrera",2019,24,8.749699720523314,4.440146126832726,1.1100365317081815,4.696762800131303,111.48987925122412,4.3686502745918565,0.11046025,108.60266748234721,91.25695825410266,100.13738569032964,"Genesis Cabrera",17490,650893
"Jharel Cotton","- - -","Jharel Cotton",2016,28,7.642241819116105,3.568965722632902,1.5905173329124889,5.196063208835825,121.5331884568878,4.740470709085325,0.10542169,99.68358279013802,102.24658510606935,100.12350851195943,"Jharel Cotton",13654,605194
"Tyler Alexander","- - -","Tyler Alexander",2019,27,7.276169388669859,1.9643652895031576,1.6436525891761116,4.638281965527664,110.61944107291175,4.30211083175937,0.13940032,96.9423477956832,104.88106507653002,100.10391145904752,"Tyler Alexander",17735,641302
"Mauricio Llovera","- - -","Mauricio Llovera",2020,26,8.694916659681136,4.271187131071435,1.5254239753826555,4.779044925563715,113.17083659000214,4.351633376613701,0.10469314,105.52423194195474,97.82447726895165,100.10167224051409,"Mauricio Llovera",20080,661440
"Jonathan Cannon","CHW","Jonathan Cannon",2024,23,6.5871316367604615,2.895442477696906,1.3029491149636079,4.624956670274857,113.21221242339024,4.717075253039942,0.09770115,96.23397681743074,103.30642555142936,100.05866562649074,"Jonathan Cannon",31730,686563
"José Leclerc","TEX","José Leclerc",2016,26,11.814062565847703,4.995375292113193,0.724329417356413,4.2252069425044,99.163255212,3.6801204863365067,0.17996045,107.40750683028027,91.53854429959384,100.04022773842769,"Jose Leclerc",14524,600917
"Bryan Abreu","HOU","Bryan Abreu",2019,25,11.934279655858278,4.0708767339225025,0.7306701830117313,3.4474526163730568,82.44949091249038,3.1866397235250465,0.21062442,109.36143413175725,89.08296715717552,100.03240447339843,"Bryan Abreu",16609,650556
"Tim Herrin","CLE","Tim Herrin",2023,27,9.64285944189399,3.567857993500776,0.4821429720946995,3.7509415248429323,90.18250758796495,3.54902744142817,0.16666667,102.42793260285477,98.69088555744025,100.02199888500728,"Tim Herrin",25139,682120
"Landen Roupp","SFG","Landen Roupp",2024,25,8.40397435916869,4.649007092306083,0.357615930177391,4.169877622624837,102.55759334723236,4.391002744694017,0.09677419,103.43260771775083,98.08660985497413,100.00775445678907,"Landen Roupp",30076,694738
"Casey Mize","DET","Casey Mize",2020,25,6.989690927810991,2.6288660569200633,1.3298969464419144,4.39659079323743,104.11226035685601,4.515728272914683,0.11352657,96.59022248800828,102.00830640571628,99.99412390192067,"Casey Mize",20492,663554
"Carlos Estévez","- - -","Carlos Estévez",2016,28,9.443562568486316,3.455485394377947,1.1589826788596842,4.3623441128339255,103.12554332875828,3.87124417809683,0.15354981,102.15717293912881,98.81388521050927,99.97516296110776,"Carlos Estevez",14542,608032
"Brock Burke","- - -","Brock Burke",2019,26,8.748356237432349,2.6644739809438627,1.421052789836727,4.023819046806734,96.19201194690035,3.7189134562650477,0.16079812,96.4495509457443,104.46686805633541,99.93457052649775,"Brock Burke",17968,656271
"Edwin Uceta","- - -","Edwin Uceta",2021,24,10.75609931230999,3.1829273475203035,0.7682928080221422,3.6976190318492734,89.14590131924929,3.2016661192949427,0.20597015,101.27423787212282,98.93152036001082,99.92337814700215,"Edwin Uceta",20539,670955
"Jimmy Herget","- - -","Jimmy Herget",2019,28,8.187098083893254,2.7290326946310848,1.0451614575182877,4.340689251755798,103.88663950563087,3.8942480611171226,0.14779874,98.98249185538731,102.55311533013176,99.91793520415251,"Jimmy Herget",17556,623474
"Eli Morgan","CLE","Eli Morgan",2021,26,8.886935610328289,2.3743721096296952,1.4585428673439558,4.235003083768156,101.33660165734071,3.8006416929095,0.17438692,95.41915394190924,108.0008992136263,99.91571562608628,"Eli Morgan",20203,669212
"Bryan Hoeing","- - -","Bryan Hoeing",2022,26,6.700730719966069,2.890511290965755,1.4452556454828775,4.367059700714227,103.23340751025846,4.376359931821238,0.10086957,98.55693317255607,102.42397756584235,99.89301662373661,"Bryan Hoeing",26304,663773
"Nick Pivetta","- - -","Nick Pivetta",2017,28,9.958873027776407,3.2963082804843773,1.5301165758216606,3.9672541824304854,94.76078222029163,3.912545141689293,0.17373461,101.14004118135918,99.08788624531753,99.86809085529293,"Nick Pivetta",15454,601713
"Joey Krehbiel","- - -","Joey Krehbiel",2018,28,6.932433951240967,3.2837845032194055,1.3378381309412393,4.561397908634739,113.81461500962305,4.27653606785118,0.09708738,95.29303844534726,102.22473615383336,99.83698618767794,"Joey Krehbiel",13707,607216
"Tony Santillan","CIN","Tony Santillan",2021,26,11.584776959713176,4.391004170213866,1.1211074477141785,4.073611432149162,98.2336262792003,3.6034810109970987,0.18075117,97.27148360709472,101.56218398099311,99.83125490504584,"Tony Santillan",19926,663574
"Nabil Crismatt","- - -","Nabil Crismatt",2020,27,8.237288845712163,2.745762948570721,1.0677967022219472,3.9228495600506883,94.14224193391183,3.6999616534455035,0.1434263,91.25643264046484,103.03899601148177,99.77647909185022,"Nabil Crismatt",17732,622503
"Erasmo Ramírez","- - -","Erasmo Ramírez",2015,29,6.725480423499778,2.1857811376374277,1.401141754895787,4.340035358308571,103.22502631777361,4.171036913264543,0.12143928,99.19848553726928,102.980025129823,99.74565104905841,"Erasmo Ramirez",10314,541640
"Charlie Morton","- - -","Charlie Morton",2015,36,9.998549590700277,3.256707732218954,0.9528643865810968,3.6476874827818984,86.4086500380431,3.779979817383344,0.17788876,104.01469249497889,97.52618008181341,99.72719365731172,"Charlie Morton",4676,450203
